cycle,time_step,voltage,current,temperature,soc,capacity,internal_resistance
165,13,3.846251359342746,1.5015429421625548,29.316510912529107,73.66445102162135,1.736,0.05825
165,14,3.8466702505605523,1.6180135033409138,29.648550213492886,71.48727209975704,1.736,0.05825
165,15,3.8580250323018035,1.4458349127342782,29.980589514456664,69.54177455600919,1.736,0.05825
165,16,3.861508091590883,1.1911034232922741,30.312628815420442,67.93904054816699,1.736,0.05825
165,17,3.873072611720778,1.0805753880243651,30.644668116384217,66.48503169506763,1.736,0.05825
165,18,3.8157404632981553,2.279231162212567,30.976707417347995,63.41812648433901,1.736,0.05825
165,19,3.8768642466354564,1.161055490920631,31.308746718311774,61.85582460198283,1.736,0.05825
165,20,3.8630009645673344,1.3444124996206852,31.640786019275552,60.046799800631504,1.736,0.05825
165,21,3.8388767559203627,1.6551000907541806,31.97282532023933,57.81971762627063,1.736,0.05825
165,22,3.866488069685905,1.6082581828697042,32.30486462120311,55.655665342757665,1.736,0.05825
165,23,3.8395436904578664,1.6562597077684718,32.63690392216689,53.42702280211078,1.736,0.05825
165,24,3.867278019444865,1.3671848791403474,32.968943223130665,51.58735576904226,1.736,0.05825
165,25,3.847978117417009,1.5715674211918642,33.30098252409444,49.47267411982078,1.736,0.05825
165,26,3.8563164229759472,1.518403099272259,33.633021825058215,47.42952972343407,1.736,0.05825
165,27,3.8670562036493608,1.406360589737614,33.96506112602199,45.5371483395982,1.736,0.05825
165,28,3.8390345094526404,1.573622922531402,34.29710042698577,43.419700833243226,1.736,0.05825
165,29,3.8385169352111697,1.8166096640252118,34.62913972794955,40.975293378296676,1.736,0.05825
165,30,3.869320845976504,1.4933399329694026,34.96117902891333,38.96587366793829,1.736,0.05825
165,31,3.8749123160270145,1.4953358539069277,35.29321832987711,36.95376827109711,1.736,0.05825
165,32,3.837059356765164,1.8204483104627953,35.625257630840885,34.504195581067464,1.736,0.05825
165,33,3.8406426503665085,1.788408107945644,35.95729693180466,32.09773579054611,1.736,0.05825
165,34,3.851459651562352,1.975180932289045,36.289336232768434,29.43995680182408,1.736,0.05825
165,35,3.8990649767456955,0.973130929656127,36.62137553373222,28.130523880598844,1.736,0.05825
165,36,3.835035807163736,1.7715357549508168,36.95341483469599,25.746767319208004,1.736,0.05825
165,37,3.840323164779909,1.6804740136206537,37.28545413565977,23.485542308637278,1.736,0.05825
165,38,3.882067880850784,1.2343042806740203,37.61749343662355,21.824677762388717,1.736,0.05825
165,39,3.842518740414686,1.5754763753996535,37.949532737587326,19.704736272819687,1.736,0.05825
165,40,3.8495345255534907,1.8153365243273996,38.281572038551104,17.262041938875512,1.736,0.05825
165,41,3.8748581623901157,1.25125232325438,38.61361133951488,15.578372316527975,1.736,0.05825
165,42,3.85446903977527,1.6327687287068422,38.94565064047866,13.381338946238031,1.736,0.05825
165,43,3.8392313670639733,1.761406102719305,39.27768994144244,11.01121271937697,1.736,0.05825
165,44,3.8694434293949467,1.1786941312405537,39.60972924240622,9.42517650116045,1.736,0.05825
165,45,3.8741319813663355,1.4573142922664557,39.94176854336999,7.464232446551009,1.736,0.05825
165,46,3.8492988153948122,1.5902905129927234,40.27380784433377,5.324357236993478,1.736,0.05825
165,47,3.8668286578757973,1.2611605483371136,40.605847145297545,3.6273552297439267,1.736,0.05825
165,48,3.871587442057535,1.2362540402719362,40.937886446261324,1.96386711113918,1.736,0.05825
165,49,3.8613157363269046,1.4594866194411678,41.2699257472251,0.0,1.736,0.05825
166,0,3.881817700169944,1.3305385517379265,25.0,98.23718334033812,1.7344,0.058300000000000005
166,1,3.848249558963547,1.3145903778281827,25.264047954011453,96.49549625006945,1.7344,0.058300000000000005
166,2,3.8484255482481773,1.7535840913820544,25.5280959080229,94.17219096412444,1.7344,0.058300000000000005
166,3,3.859222760944196,1.2342112296000332,25.792143862034354,92.53699736959172,1.7344,0.058300000000000005
166,4,3.87774617433684,0.9732696426725839,26.056191816045803,91.24752256391594,1.7344,0.058300000000000005
166,5,3.870957459615704,0.9098716311281538,26.320239770057256,90.04204312296972,1.7344,0.058300000000000005
166,6,3.876876713623052,1.0588859595972848,26.584287724068705,88.6391361513363,1.7344,0.058300000000000005
166,7,3.847944322726741,1.9084614608544335,26.848335678080158,86.11063545278647,1.7344,0.058300000000000005
166,8,3.859015098378834,1.5048619798452154,27.112383632091607,84.11685950011085,1.7344,0.058300000000000005
166,9,3.835899847380914,1.6503747260421608,27.37643158610306,81.93029522660525,1.7344,0.058300000000000005
166,10,3.8574386157756035,1.6609463181363988,27.640479540114512,79.7297247609164,1.7344,0.058300000000000005
166,11,3.8679806952821676,1.516855175517696,27.90452749412596,77.72005914829339,1.7344,0.058300000000000005
166,12,3.8589986990679845,1.4775656110046076,28.16857544813741,75.76244787019834,1.7344,0.058300000000000005
166,13,3.858729033703169,1.8133579289454422,28.432623402148863,73.35994884985833,1.7344,0.058300000000000005
166,14,3.8623124820840804,1.543798774293792,28.696671356160316,71.31458594403648,1.7344,0.058300000000000005
166,15,3.839006619539771,1.9197292437790243,28.960719310171765,68.77115667732829,1.7344,0.058300000000000005
166,16,3.83775820656438,1.6862489835869598,29.224767264183217,66.53706297390096,1.7344,0.058300000000000005
166,17,3.8737295510585588,1.3146611179556915,29.488815218194667,64.79528216077465,1.7344,0.058300000000000005
166,18,3.8675130962326927,1.3508597928390191,29.75286317220612,63.00554210057602,1.7344,0.058300000000000005
166,19,3.874571958870758,1.2817605580637161,30.016911126217572,61.30735089634455,1.7344,0.058300000000000005
166,20,3.8285095382838312,1.8652644065852146,30.28095908022902,58.83608152477478,1.7344,0.058300000000000005
166,21,3.86501563938977,1.378484714116334,30.54500703424047,57.009741494296534,1.7344,0.058300000000000005
166,22,3.8624469835930384,1.2604581609601102,30.809054988251923,55.33977361396343,1.7344,0.058300000000000005
166,23,3.829586070440194,1.595933412338046,31.073102942263375,53.22533806956991,1.7344,0.058300000000000005
166,24,3.8683328077554013,1.4708498680882491,31.337150896274824,51.276624409269935,1.7344,0.058300000000000005
166,25,3.8364744162773277,1.5883705537725492,31.601198850286277,49.172208817365956,1.7344,0.058300000000000005
166,26,3.8246693288478832,2.066944171168153,31.865246804297726,46.43373602770724,1.7344,0.058300000000000005
166,27,3.844010722277957,1.7739212417786578,32.12929475830918,44.083486263165696,1.7344,0.058300000000000005
166,28,3.8594435249430528,1.508103166290572,32.39334271232063,42.085416096349896,1.7344,0.058300000000000005
166,29,3.8784528436329433,1.0774729847381974,32.65739066633208,40.657883368830525,1.7344,0.058300000000000005
166,30,3.868106768208141,1.3500112508374094,32.92143862034353,38.8692675330859,1.7344,0.058300000000000005
166,31,3.8489237837434964,1.713313830763591,33.18548657435498,36.5993158957176,1.7344,0.058300000000000005
166,32,3.884481465320367,1.1486876881014552,33.449534528366435,35.07743154994736,1.7344,0.058300000000000005
166,33,3.8365391522901873,2.142291088899106,33.71358248237789,32.239132414290026,1.7344,0.058300000000000005
166,34,3.8587401052136485,1.5043249687906646,33.97763043638933,30.246067941963588,1.7344,0.058300000000000005
166,35,3.8564364394321053,1.5146545179628454,34.241678390400786,28.239317957598658,1.7344,0.058300000000000005
166,36,3.8592426441504966,1.3000064421126067,34.50572634441224,26.5169529717585,1.7344,0.058300000000000005
166,37,3.8523218292521486,1.6490213270327154,34.769774298423684,24.332181802494716,1.7344,0.058300000000000005
166,38,3.8835775920066418,1.1525994580433303,35.033822252435144,22.805114793498916,1.7344,0.058300000000000005
166,39,3.8168633061529618,2.1494677767304373,35.29787020644659,19.95730733893285,1.7344,0.058300000000000005
166,40,3.8390559601026393,1.8952053913956033,35.56191816045804,17.446369468647646,1.7344,0.058300000000000005
166,41,3.8365098026171727,1.7952889335591138,35.825966114469495,15.067809871970908,1.7344,0.058300000000000005
166,42,3.8876788392113153,1.0828712982630573,36.09001406848094,13.633124975126364,1.7344,0.058300000000000005
166,43,3.862183654419154,1.5616239811373251,36.35406202249239,11.564145638540694,1.7344,0.058300000000000005
166,44,3.8444896669452024,1.8627259194042014,36.618109976503845,9.09623948217967,1.7344,0.058300000000000005
166,45,3.8474553392058084,1.6779316198073218,36.8821579305153,6.87316536733627,1.7344,0.058300000000000005
166,46,3.8637775161030365,1.1993672686098675,37.14620588452675,5.284136173558295,1.7344,0.058300000000000005
166,47,3.861901318633093,1.3049718734074034,37.410253838538196,3.5551925395478747,1.7344,0.058300000000000005
166,48,3.8705062456717343,1.3644191585982028,37.67430179254965,1.747487816977383,1.7344,0.058300000000000005
166,49,3.8916925601617707,1.3189686496534176,37.9383497465611,0.0,1.7344,0.058300000000000005
167,0,3.843276284221356,1.636751303516442,25.0,97.81910440801893,1.7328000000000001,0.05835
167,1,3.869112259320343,1.333184232756179,25.292215478712976,96.04269793119501,1.7328000000000001,0.05835
167,2,3.8844684376068437,1.2078098867252698,25.58443095742595,94.43334698566584,1.7328000000000001,0.05835
167,3,3.8748860149197673,1.2971052409267911,25.87664643613893,92.70501410076439,1.7328000000000001,0.05835
167,4,3.9015406064536693,0.8752584069891985,26.168861914851906,91.53877265800757,1.7328000000000001,0.05835
167,5,3.843444104368704,1.9060305188723252,26.46107739356488,88.99907493614883,1.7328000000000001,0.05835
167,6,3.8981435127082946,0.830960924125616,26.753292872277857,87.89185784541513,1.7328000000000001,0.05835
167,7,3.859308703942569,1.4208515308798102,27.045508350990833,85.99863873882397,1.7328000000000001,0.05835
167,8,3.869177399129108,1.1465616313949836,27.337723829703812,84.47089826751856,1.7328000000000001,0.05835
167,9,3.867846095063395,1.2346859353913386,27.629939308416787,82.82573622720685,1.7328000000000001,0.05835
167,10,3.826943916544343,1.9129567979216004,27.922154787129763,80.27680955809451,1.7328000000000001,0.05835
167,11,3.860073846635547,1.5603200970094175,28.21437026584274,78.19775502223654,1.7328000000000001,0.05835
167,12,3.8766438863422548,1.21038115224549,28.506585744555714,76.58497798404025,1.7328000000000001,0.05835
167,13,3.873563877061332,1.3231448602510467,28.798801223268693,74.82194850786124,1.7328000000000001,0.05835
167,14,3.8580731812326747,1.2703556338673743,29.09101670198167,73.12925824013553,1.7328000000000001,0.05835
167,15,3.8713565628619886,1.486936298376336,29.383232180694645,71.14798423001648,1.7328000000000001,0.05835
167,16,3.848980528372561,1.5518675054363078,29.67544765940762,69.0801923824258,1.7328000000000001,0.05835
167,17,3.812094598203725,2.068672431968568,29.9676631381206,66.32378181568899,1.7328000000000001,0.05835
167,18,3.885429468290409,0.925109770200688,30.259878616833575,65.09111573160236,1.7328000000000001,0.05835
167,19,3.8817238505255505,1.4895563055726142,30.55209409554655,63.1063506827818,1.7328000000000001,0.05835
167,20,3.8579236448227388,1.4053296922396434,30.844309574259526,61.23381370999866,1.7328000000000001,0.05835
167,21,3.8364565043374457,1.7839645583150348,31.1365250529725,58.85676324844048,1.7328000000000001,0.05835
167,22,3.8481446630648275,1.606445435453518,31.428740531685477,56.71624882733589,1.7328000000000001,0.05835
167,23,3.8444563067424706,1.6771086624344838,31.720956010398456,54.48157891669123,1.7328000000000001,0.05835
167,24,3.842421306685631,1.6035258558045247,32.01317148911143,52.34495470075907,1.7328000000000001,0.05835
167,25,3.874023436509987,1.2204026624149382,32.305386967824404,50.718824462655995,1.7328000000000001,0.05835
167,26,3.8458295475957103,1.863379648947904,32.59760244653739,48.2359570570539,1.7328000000000001,0.05835
167,27,3.845441865829327,1.7395514713847007,32.88981792525036,45.9180849846038,1.7328000000000001,0.05835
167,28,3.829138799036696,1.7746589375174229,33.18203340396334,43.55343383339568,1.7328000000000001,0.05835
167,29,3.8307061437457723,1.8792150511521495,33.474248882676314,41.0494664850043,1.7328000000000001,0.05835
167,30,3.843450124391908,1.625302530195588,33.76646436138929,38.883825855225126,1.7328000000000001,0.05835
167,31,3.8308814236781084,1.944297721235248,34.058679840102265,36.29313885187234,1.7328000000000001,0.05835
167,32,3.8629707370413353,1.6132918715359923,34.35089531881524,34.143501870583464,1.7328000000000001,0.05835
167,33,3.858622593652999,1.4342824235926175,34.643110797528216,32.23238671915591,1.7328000000000001,0.05835
167,34,3.8555108537941445,1.4980188268549905,34.9353262762412,30.236345751188622,1.7328000000000001,0.05835
167,35,3.874470634379254,1.492846869559165,35.227541754954174,28.247196177683108,1.7328000000000001,0.05835
167,36,3.874130806039749,1.344182603372837,35.51975723366715,26.45613487947898,1.7328000000000001,0.05835
167,37,3.833451399560182,1.9895666545110662,35.811972712380125,23.805129111251645,1.7328000000000001,0.05835
167,38,3.8706714668097133,1.5888886096511003,36.1041881910931,21.688008350454155,1.7328000000000001,0.05835
167,39,3.8595165165583225,1.528421542749872,36.39640366980608,19.65145716634288,1.7328000000000001,0.05835
167,40,3.8296147887775747,1.61648227647793,36.68861914851905,17.49756911767463,1.7328000000000001,0.05835
167,41,3.812441105293157,2.3939563550211442,36.98083462723203,14.307732732120044,1.7328000000000001,0.05835
167,42,3.8601675483800877,1.1604827434201022,37.273050105945,12.761443021363391,1.7328000000000001,0.05835
167,43,3.875589253863255,1.2464884464851174,37.56526558465798,11.100554679588868,1.7328000000000001,0.05835
167,44,3.8633062609489546,1.085828694765901,37.857481063370955,9.65373804411476,1.7328000000000001,0.05835
167,45,3.8556798965946513,1.4302202284693541,38.14969654208393,7.748035580258659,1.7328000000000001,0.05835
167,46,3.848341155383293,1.573655532998208,38.44191202079691,5.6512121912446815,1.7328000000000001,0.05835
167,47,3.8567210806410803,1.3604032444976768,38.73412749950989,3.8385376371645634,1.7328000000000001,0.05835
167,48,3.8622361986595717,1.338081960554469,39.026342978222864,2.05560516403132,1.7328000000000001,0.05835
167,49,3.8641096210431174,1.5427214599884398,39.31855845693584,0.0,1.7328000000000001,0.05835
168,0,3.847891834340269,1.6635422638531623,25.0,97.77986086291722,1.7311999999999999,0.05840000000000001
168,1,3.8815416916385077,1.21030510811781,25.276981513789405,96.16460539467339,1.7311999999999999,0.05840000000000001
168,2,3.8597180710844086,1.4431501270823612,25.553963027578813,94.23859837492968,1.7311999999999999,0.05840000000000001
168,3,3.855033692926847,1.597151779898235,25.83094454136822,92.10706300521787,1.7311999999999999,0.05840000000000001
168,4,3.8805228884087155,1.201041475014432,26.107926055157623,90.50417064601626,1.7311999999999999,0.05840000000000001
168,5,3.873842754234636,1.106483870126793,26.384907568947032,89.02747348117877,1.7311999999999999,0.05840000000000001
168,6,3.8502791936638423,1.6475634451736665,26.661889082736437,86.8286594414413,1.7311999999999999,0.05840000000000001
168,7,3.833720819585292,1.8369241198021917,26.93887059652584,84.37712741917814,1.7311999999999999,0.05840000000000001
168,8,3.8559634655980664,1.4762804941537884,27.215852110315247,82.40690509684823,1.7311999999999999,0.05840000000000001
168,9,3.860696572411937,1.3628061280329886,27.492833624104655,80.58812400132366,1.7311999999999999,0.05840000000000001
168,10,3.857888435502515,1.546702616306516,27.76981513789406,78.52391734634112,1.7311999999999999,0.05840000000000001
168,11,3.8557495031672597,1.5166439756296142,28.046796651683465,76.49982651289457,1.7311999999999999,0.05840000000000001
168,12,3.8555948520837524,1.5728707622133755,28.323778165472874,74.40069623370655,1.7311999999999999,0.05840000000000001
168,13,3.9000247447823857,0.7415264699058858,28.60075967926228,73.41106586915683,1.7311999999999999,0.05840000000000001
168,14,3.858594561310371,1.179268712650211,28.877741193051683,71.8372311196701,1.7311999999999999,0.05840000000000001
168,15,3.8710271798620974,1.2464309683689438,29.154722706841092,70.17376260752164,1.7311999999999999,0.05840000000000001
168,16,3.8538972429538925,1.5452602885534688,29.431704220630497,68.1114808620305,1.7311999999999999,0.05840000000000001
168,17,3.8550744431043196,1.55576336508668,29.708685734419902,66.03518186445154,1.7311999999999999,0.05840000000000001
168,18,3.8388218901552453,1.6908541466052107,29.98566724820931,63.778592688723656,1.7311999999999999,0.05840000000000001
168,19,3.8394375348410246,1.577274524763131,30.262648761998715,61.673585212544886,1.7311999999999999,0.05840000000000001
168,20,3.884940009135976,1.1097794788837994,30.53963027578812,60.19248977653574,1.7311999999999999,0.05840000000000001
168,21,3.8278174777884146,1.934101385275518,30.81661178957753,57.611266399264686,1.7311999999999999,0.05840000000000001
168,22,3.8353334960547367,1.8815754910267097,31.093593303366934,55.10014331103705,1.7311999999999999,0.05840000000000001
168,23,3.8751340799762355,1.1225408129919223,31.37057481715634,53.602016785460506,1.7311999999999999,0.05840000000000001
168,24,3.850015449238675,1.5998115883122548,31.647556330945747,51.46693167440131,1.7311999999999999,0.05840000000000001
168,25,3.861844046003946,1.3213726844270952,31.924537844735152,49.70344704577892,1.7311999999999999,0.05840000000000001
168,26,3.843791331271515,1.5416591967601645,32.20151935852456,47.64597126464485,1.7311999999999999,0.05840000000000001
168,27,3.842188384762208,1.815993083892561,32.478500872313965,45.222373496300214,1.7311999999999999,0.05840000000000001
168,28,3.8125544366256423,2.1390312798962876,32.75548238610337,42.36765368356621,1.7311999999999999,0.05840000000000001
168,29,3.8443821936686966,1.725383311542783,33.032463899892775,40.064982390110124,1.7311999999999999,0.05840000000000001
168,30,3.8548424099137377,1.5884804205330407,33.309445413682184,37.945019689585436,1.7311999999999999,0.05840000000000001
168,31,3.855990603966577,1.3980536495075109,33.586426927471585,36.07919776822125,1.7311999999999999,0.05840000000000001
168,32,3.840675204970001,1.5546404613033529,33.863408441260994,34.00439738158278,1.7311999999999999,0.05840000000000001
168,33,3.856342716821265,1.907931567998494,34.1403899550504,31.458099859103314,1.7311999999999999,0.05840000000000001
168,34,3.8514106429128203,1.4865873729721244,34.417371468839804,29.474122127281888,1.7311999999999999,0.05840000000000001
168,35,3.877663929491469,1.234166204595705,34.69435298262921,27.827021989205875,1.7311999999999999,0.05840000000000001
168,36,3.903676666193399,1.0140930403450121,34.97133449641862,26.473628272416036,1.7311999999999999,0.05840000000000001
168,37,3.854815543085358,1.6539143602230753,35.24831601020802,24.26633839448445,1.7311999999999999,0.05840000000000001
168,38,3.848568148204573,1.5741864376883217,35.52529752399743,22.16545223408015,1.7311999999999999,0.05840000000000001
168,39,3.866550211574051,1.306227548021311,35.80227903778683,20.4221800826527,1.7311999999999999,0.05840000000000001
168,40,3.8296032245740665,1.8078042377121892,36.07926055157624,18.009511028466775,1.7311999999999999,0.05840000000000001
168,41,3.8721115591874953,1.3734669406837108,36.35624206536565,16.176502168542555,1.7311999999999999,0.05840000000000001
168,42,3.8639267358232043,1.4596067724525614,36.63322357915506,14.228532350951511,1.7311999999999999,0.05840000000000001
168,43,3.851052761686609,1.495000760010617,36.91020509294446,12.233326236031289,1.7311999999999999,0.05840000000000001
168,44,3.851632008225122,1.3947141773585736,37.18718660673387,10.3719611252791,1.7311999999999999,0.05840000000000001
168,45,3.8385603709252774,1.5707595197248712,37.46416812052327,8.2756484793899,1.7311999999999999,0.05840000000000001
168,46,3.8455956589351428,1.8454545437799004,37.74114963431268,5.812731878243284,1.7311999999999999,0.05840000000000001
168,47,3.877125078398437,1.157255430564473,38.018131148102086,4.2682757325684975,1.7311999999999999,0.05840000000000001
168,48,3.8494960367911095,1.6465560415422027,38.295112661891494,2.070806158960721,1.7311999999999999,0.05840000000000001
168,49,3.8446593581037183,1.5516476008819322,38.572094175680895,0.0,1.7311999999999999,0.05840000000000001
169,0,3.8368866482100104,1.7887840724134898,25.0,97.57109067114497,1.7296,0.05845
169,1,3.849080537811489,1.5126117110991693,25.246387628436555,95.51718335349592,1.7296,0.05845
169,2,3.838438193563169,1.772170398017286,25.49277525687311,93.11083298485853,1.7296,0.05845
169,3,3.8673140362216225,1.3842200620453307,25.739162885309664,91.23126290496965,1.7296,0.05845
169,4,3.83791988201542,1.4289546470889425,25.98555051374622,89.29094974680174,1.7296,0.05845
169,5,3.846968513924153,1.7139894529861897,26.231938142182774,86.96360066307459,1.7296,0.05845
169,6,3.8457847364441635,1.7197044238951573,26.47832577061933,84.62849147774041,1.7296,0.05845
169,7,3.842171274014546,1.7392696868057862,26.724713399055883,82.26681550307822,1.7296,0.05845
169,8,3.8592182979019265,1.411439624069191,26.971101027492438,80.35028520582901,1.7296,0.05845
169,9,3.8190977984759553,1.6843641712952604,27.217488655928996,78.06316295784954,1.7296,0.05845
169,10,3.831688486389349,1.8327298396430156,27.46387628436555,75.57458165089855,1.7296,0.05845
169,11,3.875266642483097,1.4685683964955396,27.710263912802105,73.58047876653144,1.7296,0.05845
169,12,3.8646681095619484,1.345953490867784,27.95665154123866,71.75286914019861,1.7296,0.05845
169,13,3.8289171005365805,1.9028242809950298,28.203039169675215,69.16910974824204,1.7296,0.05845
169,14,3.8671798460412106,1.303666279934608,28.44942679811177,67.39892002110825,1.7296,0.05845
169,15,3.8480449364568647,1.688842949134343,28.695814426548324,65.10571624241584,1.7296,0.05845
169,16,3.8631477158093475,1.4824733068440417,28.94220205498488,63.09273250653443,1.7296,0.05845
169,17,3.8855381296009646,0.9475303150546319,29.188589683421434,61.80612376649578,1.7296,0.05845
169,18,3.8399943771981873,1.838578220243574,29.43497731185799,59.309601206926054,1.7296,0.05845
169,19,3.920660549569214,0.6726439111357897,29.681364940294543,58.396248334462875,1.7296,0.05845
169,20,3.900389271792409,0.9047615799727173,29.927752568731098,57.16771333357801,1.7296,0.05845
169,21,3.8696913473623633,1.6581990238442015,30.174140197167652,54.91611956089907,1.7296,0.05845
169,22,3.839725181095149,1.6581213596034345,30.42052782560421,52.664631244994844,1.7296,0.05845
169,23,3.88347693603039,1.3087260426367393,30.666915454040762,50.88757109396891,1.7296,0.05845
169,24,3.845036281394794,1.5443466270909734,30.91330308247732,48.79057236316851,1.7296,0.05845
169,25,3.9034593654676093,0.7405709862665986,31.15969071091387,47.784984374677904,1.7296,0.05845
169,26,3.8504630286703763,1.7120926393411797,31.40607833935043,45.46021088877082,1.7296,0.05845
169,27,3.8460483698129577,1.574917646116079,31.652465967786984,43.321701148090675,1.7296,0.05845
169,28,3.857215068355438,1.4863071439998614,31.89885359622354,41.30351161740335,1.7296,0.05845
169,29,3.86427423378272,1.5062524446413317,32.14524122466009,39.25823926126941,1.7296,0.05845
169,30,3.8397831571848235,1.6479762528579096,32.39162885309665,37.020526528900646,1.7296,0.05845
169,31,3.8727357009574988,1.4913295429506417,32.6380164815332,34.99551730887636,1.7296,0.05845
169,32,3.8745506751406054,0.937783349180634,32.88440410996976,33.722143534815146,1.7296,0.05845
169,33,3.8364193068424184,2.1588996703567567,33.130791738406316,30.790670904741646,1.7296,0.05845
169,34,3.844492297126805,1.8602402458285354,33.37717936684287,28.26473445624221,1.7296,0.05845
169,35,3.8771693270315875,1.1145166014135515,33.62356699527942,26.751382558668183,1.7296,0.05845
169,36,3.8575603773715272,1.396458830857023,33.86995462371598,24.855194005818333,1.7296,0.05845
169,37,3.854603655043963,1.4291897429531877,34.116342252152535,22.914561621564587,1.7296,0.05845
169,38,3.8352594945961824,1.823654869952689,34.362729880589086,20.438302807238514,1.7296,0.05845
169,39,3.892912900312831,0.8522193194040697,34.609117509025644,19.281112575586818,1.7296,0.05845
169,40,3.8768374505306094,1.3502975206710632,34.855505137462195,17.447604386830093,1.7296,0.05845
169,41,3.906094379185256,0.9718090669987489,35.101892765898754,16.12802862299047,1.7296,0.05845
169,42,3.8625280272240774,1.4144713452514985,35.348280394335305,14.207381688090166,1.7296,0.05845
169,43,3.855364096427837,1.3582497320745286,35.59466802277186,12.363075549619538,1.7296,0.05845
169,44,3.848680382269569,1.5239082202148138,35.84105565120842,10.293829211013389,1.7296,0.05845
169,45,3.8643106428880003,1.318537680297245,36.08744327964497,8.503446279103827,1.7296,0.05845
169,46,3.8584030522625525,1.2746929825828428,36.333830908081524,6.772598087547564,1.7296,0.05845
169,47,3.8328799840363468,1.6858970075289443,36.58021853651808,4.483394470282093,1.7296,0.05845
169,48,3.868533663758789,1.636401822282774,36.82660616495464,2.2613981359032636,1.7296,0.05845
169,49,3.848892443466333,1.6654195028334726,37.07299379339119,0.0,1.7296,0.05845
170,0,3.850925344284406,1.7449810711073137,25.0,97.70753863572537,1.728,0.0585
170,1,3.8734362545192877,1.1464961625579464,25.272117014951824,96.20133424160814,1.728,0.0585
170,2,3.8771411909843176,1.171196385638684,25.544234029903645,94.66268003583443,1.728,0.0585
170,3,3.8816696081873925,1.2590872796807264,25.81635104485547,93.00855954667286,1.728,0.0585
170,4,3.834593628357746,1.99635398425951,26.08846805980729,90.3858581007331,1.728,0.0585
170,5,3.844973854816781,1.424135980266488,26.360585074759115,88.51490559225542,1.728,0.0585
170,6,3.900454980009904,0.767487903929254,26.632702089710936,87.50662166503238,1.728,0.0585
170,7,3.832253849792752,1.863019779952678,26.90481910466276,85.05908745555769,1.728,0.0585
170,8,3.871673822107303,1.4080855907512928,27.17693611961458,83.20922107715577,1.728,0.0585
170,9,3.8979343600658596,0.9451775982364783,27.449053134566405,81.96749807957619,1.728,0.0585
170,10,3.8739106956704052,1.4049949536109771,27.721170149518226,80.121692012402,1.728,0.0585
170,11,3.834844260402249,1.6563011689814708,27.99328716447005,77.94573348748605,1.728,0.0585
170,12,3.8402346439616513,1.6212147499598908,28.26540417942187,75.81586959439706,1.728,0.0585
170,13,3.834745463651879,2.039524493749446,28.537521194373696,73.13645307760618,1.728,0.0585
170,14,3.8642164400095447,1.2441696412290209,28.809638209325517,71.50193057169095,1.728,0.0585
170,15,3.839132554255074,1.5140160360794916,29.08175522427734,69.5128985271187,1.728,0.0585
170,16,3.8727702278900593,1.2901292164264735,29.353872239229162,67.81799682729519,1.728,0.0585
170,17,3.8767601230651936,1.0373421317438332,29.625989254180986,66.45519307089228,1.728,0.0585
170,18,3.8575237244939817,1.7656582116917865,29.898106269132807,64.13556720225802,1.728,0.0585
170,19,3.849998286776213,1.6389808707442561,30.17022328408463,61.982363144530254,1.728,0.0585
170,20,3.851790858249069,1.5851035349096558,30.442340299036452,59.899940204635755,1.728,0.0585
170,21,3.84398421536702,1.6280370579775933,30.714457313988277,57.76111353378103,1.728,0.0585
170,22,3.8831052240788186,1.294358144193474,30.986574328940097,56.06065609832311,1.728,0.0585
170,23,3.8764023155561995,1.198291473804542,31.258691343891922,54.48640583720512,1.728,0.0585
170,24,3.8504211156117325,1.5112942116508081,31.530808358843743,52.50094957774963,1.728,0.0585
170,25,3.826846724996489,1.8483634207234843,31.802925373795567,50.072670097068375,1.728,0.0585
170,26,3.8262103379020154,1.982423140636064,32.07504238874739,47.46827023692073,1.728,0.0585
170,27,3.8314305097988486,1.7386298120422299,32.34715940369921,45.18415281187976,1.728,0.0585
170,28,3.8649435854018765,1.5087523280304287,32.61927641865103,43.202035941079366,1.728,0.0585
170,29,3.832348693673656,1.5809351788199808,32.89139343360286,41.12508916103918,1.728,0.0585
170,30,3.8535682096603763,1.5034781577976115,33.16351044855468,39.14990120865946,1.728,0.0585
170,31,3.8792734632374715,1.1922169980901716,33.435627463506506,37.5836312638406,1.728,0.0585
170,32,3.8581554548883688,1.5073942134631628,33.707744478458324,35.60329861020179,1.728,0.0585
170,33,3.8714202030933884,1.099551954723452,33.97986149341015,34.158766966877636,1.728,0.0585
170,34,3.863946964560041,1.4627768321690882,34.25197850836197,32.23705020568909,1.728,0.0585
170,35,3.8175927836000425,1.9908315331788957,34.52409552331379,29.62160385606414,1.728,0.0585
170,36,3.8405017962500514,1.7468577668350056,34.796212538265614,27.326676990862595,1.728,0.0585
170,37,3.877885979578022,1.223064244729041,35.06832955321744,25.71988160867096,1.728,0.0585
170,38,3.8610670801420204,1.4782712791073152,35.34044656816926,23.777809084571956,1.728,0.0585
170,39,3.863059736331968,1.2496871064735786,35.61256358312109,22.13603803246255,1.728,0.0585
170,40,3.8682388839720208,1.481245869546837,35.884680598072904,20.19005765298904,1.728,0.0585
170,41,3.837762325709716,1.812332344957369,36.15679761302473,17.809113842863027,1.728,0.0585
170,42,3.85113648696692,1.6959023814929712,36.42891462797655,15.581129395623776,1.728,0.0585
